%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211614, 2015/01/29 11:7:53.15)
59 532 3.512680e-02 2.425472e+02  3.318974431604146957e-01  3.337070569396018982e-01  3.356190975755453110e-01  3.391415141522884369e-01
60 541 3.564747e-02 2.456228e+02  3.318974431604146957e-01  3.326228003948926704e-01  3.342002678662538417e-01  3.379697322845459095e-01
61 550 3.911256e-02 2.557375e+02  3.318974431604146957e-01  3.328220661729573981e-01  3.354695755988359451e-01  3.379878468811511882e-01
62 559 3.887832e-02 2.301542e+02  3.318974431604146957e-01  3.332683648914098740e-01  3.354311734437942505e-01  3.369696490466594918e-01
63 568 3.857206e-02 2.299321e+02  3.318974431604146957e-01  3.323418930172920005e-01  3.360563650727271812e-01  3.381115648895501868e-01
64 577 4.074452e-02 2.288548e+02  3.318974431604146957e-01  3.334096554666757806e-01  3.345451228320598380e-01  3.383372735232114681e-01
65 586 3.473248e-02 2.246418e+02  3.318974431604146957e-01  3.325829282402992249e-01  3.337661541998386272e-01  3.366800960153341071e-01
66 595 3.046093e-02 2.193133e+02  3.318974431604146957e-01  3.336563576012849808e-01  3.359082765877247079e-01  3.383905172348022350e-01
67 604 2.648331e-02 2.254400e+02  3.318974431604146957e-01  3.322913594543933646e-01  3.348703980445861816e-01  3.367258064448833688e-01
68 613 2.620378e-02 2.253929e+02  3.318974431604146957e-01  3.328108668327331432e-01  3.343639723956585152e-01  3.365429837256669887e-01
69 622 2.566715e-02 2.242074e+02  3.318353619426488987e-01  3.318353619426488987e-01  3.331647999584674835e-01  3.383467398583889230e-01
70 631 2.538796e-02 2.202609e+02  3.318353619426488987e-01  3.323873236775398143e-01  3.329037267714738957e-01  3.381044227629900201e-01
71 640 2.473531e-02 2.175557e+02  3.318353619426488987e-01  3.319818906486034504e-01  3.344193670898675808e-01  3.378715876489877812e-01
72 649 2.386209e-02 2.149866e+02  3.318353619426488987e-01  3.323747627437114716e-01  3.331851389259100071e-01  3.347025290131568909e-01
73 658 2.348869e-02 2.149188e+02  3.318353619426488987e-01  3.320253238081932179e-01  3.334416147321462853e-01  3.349779628217220417e-01
74 667 2.523690e-02 2.116065e+02  3.318353619426488987e-01  3.318994693458080514e-01  3.338290862739086151e-01  3.363496109843254200e-01
75 676 2.958783e-02 2.041649e+02  3.318353619426488987e-01  3.321080610156059154e-01  3.330150000751018746e-01  3.363244697451591714e-01
76 685 3.118703e-02 2.030083e+02  3.318353619426488987e-01  3.320411052554845810e-01  3.329808149486780389e-01  3.347822900861501805e-01
77 694 3.274544e-02 1.743805e+02  3.318353619426488987e-01  3.320010062307119370e-01  3.329707659780979379e-01  3.372028741985559352e-01
78 703 3.600768e-02 1.583274e+02  3.318353619426488987e-01  3.324449367821216694e-01  3.336731731891632302e-01  3.356361757963896020e-01
79 712 3.750393e-02 1.469129e+02  3.318353619426488987e-01  3.322369299829006084e-01  3.332836288958788140e-01  3.371243659406900628e-01
