%  columns="iteration, evaluation, void, void, void, xmean" (startseed=213289, 2014/11/26 13:47:21.90)
0 1 0 0 0 1.772872e-01 4.133949e-01 -2.149009e-01 1.210022e+00 -1.201181e+00 1.198376e+00 
1 10 0 0 0 4.389568e-01 -3.627492e-01 -2.167621e-01 1.218309e+00 -1.206952e+00 1.202347e+00 
2 19 0 0 0 -2.949005e-01 6.515294e-02 -2.822274e-01 1.217981e+00 -1.198654e+00 1.202313e+00 
3 28 0 0 0 -2.414125e-01 1.312650e-01 -3.438082e-01 1.215485e+00 -1.202661e+00 1.200842e+00 
4 37 0 0 0 -1.140530e+00 -3.343770e-01 -3.997608e-01 1.217746e+00 -1.194765e+00 1.200383e+00 
5 46 0 0 0 3.732411e-01 2.830173e-01 -4.198256e-01 1.227022e+00 -1.207879e+00 1.203422e+00 
6 55 0 0 0 1.362199e+00 5.841320e-01 -3.697427e-01 1.233267e+00 -1.201696e+00 1.204226e+00 
7 64 0 0 0 1.330212e+00 9.033983e-01 -3.308263e-01 1.246320e+00 -1.210405e+00 1.207855e+00 
8 73 0 0 0 4.170366e-01 6.156758e-01 -3.382444e-01 1.238129e+00 -1.195013e+00 1.200713e+00 
9 82 0 0 0 1.125501e+00 1.334678e-01 -2.706371e-01 1.252391e+00 -1.196583e+00 1.201123e+00 
10 91 0 0 0 1.288114e+00 5.744025e-01 -2.802511e-01 1.256321e+00 -1.187329e+00 1.201583e+00 
11 100 0 0 0 -1.366190e-01 3.619360e-01 -2.349075e-01 1.256978e+00 -1.187084e+00 1.200079e+00 
12 109 0 0 0 1.924967e-01 4.783163e-01 -2.836660e-01 1.258619e+00 -1.181916e+00 1.198461e+00 
13 118 0 0 0 -7.361901e-01 5.225577e-01 -3.856167e-01 1.255013e+00 -1.190723e+00 1.198326e+00 
14 127 0 0 0 1.043701e-01 8.023684e-02 -3.957142e-01 1.243612e+00 -1.192463e+00 1.199120e+00 
15 136 0 0 0 3.575745e-02 5.515585e-01 -3.287277e-01 1.256894e+00 -1.184589e+00 1.202691e+00 
16 145 0 0 0 -3.308477e-01 4.182546e-01 -3.388752e-01 1.258128e+00 -1.175461e+00 1.203106e+00 
17 154 0 0 0 -1.191318e+00 2.188044e-01 -3.389520e-01 1.251717e+00 -1.173733e+00 1.200941e+00 
18 163 0 0 0 -1.429879e-01 9.486193e-02 -3.197021e-01 1.252999e+00 -1.174159e+00 1.197453e+00 
19 172 0 0 0 4.733133e-01 3.570793e-01 -3.175932e-01 1.251589e+00 -1.184925e+00 1.200118e+00 
20 181 0 0 0 3.794371e-01 2.094491e-01 -2.477831e-01 1.251985e+00 -1.185474e+00 1.199136e+00 
21 190 0 0 0 -2.904943e-01 -3.450444e-02 -2.939426e-01 1.250867e+00 -1.183677e+00 1.200802e+00 
22 199 0 0 0 4.452931e-01 6.646729e-02 -2.731403e-01 1.247785e+00 -1.181081e+00 1.199399e+00 
23 208 0 0 0 1.522377e-01 -1.234312e-01 -2.888145e-01 1.246923e+00 -1.180484e+00 1.199258e+00 
24 217 0 0 0 -3.104137e-01 2.688901e-02 -3.407564e-01 1.249922e+00 -1.180494e+00 1.200810e+00 
25 226 0 0 0 -4.378161e-01 -8.888156e-02 -3.620770e-01 1.252528e+00 -1.181346e+00 1.199786e+00 
26 235 0 0 0 -5.399480e-01 -8.454490e-02 -3.912235e-01 1.252942e+00 -1.185076e+00 1.199914e+00 
27 244 0 0 0 -4.685085e-01 6.232078e-03 -3.791043e-01 1.253250e+00 -1.189400e+00 1.200254e+00 
28 253 0 0 0 -1.748335e-01 8.999157e-02 -3.972669e-01 1.254487e+00 -1.191691e+00 1.200593e+00 
29 262 0 0 0 -7.678035e-01 1.575283e-03 -3.538471e-01 1.252857e+00 -1.187629e+00 1.200062e+00 
30 271 0 0 0 -1.776797e-01 1.070776e-01 -3.046346e-01 1.250105e+00 -1.191779e+00 1.200326e+00 
31 280 0 0 0 -3.118089e-01 6.452365e-02 -2.933903e-01 1.253228e+00 -1.190892e+00 1.200408e+00 
32 289 0 0 0 -1.376678e-01 1.877945e-01 -3.075272e-01 1.254522e+00 -1.193554e+00 1.201006e+00 
33 298 0 0 0 -2.226290e-01 1.253536e-01 -3.009404e-01 1.253377e+00 -1.194299e+00 1.200051e+00 
34 307 0 0 0 -2.481219e-01 1.391108e-01 -3.361898e-01 1.254643e+00 -1.193522e+00 1.199688e+00 
35 316 0 0 0 -3.108260e-01 2.837302e-01 -3.463645e-01 1.256167e+00 -1.193215e+00 1.199722e+00 
36 325 0 0 0 -1.361267e-02 5.877690e-02 -3.530666e-01 1.253882e+00 -1.194031e+00 1.200345e+00 
37 334 0 0 0 -1.918158e-01 9.863114e-02 -3.529921e-01 1.254325e+00 -1.193871e+00 1.200289e+00 
38 343 0 0 0 -2.631385e-01 1.017604e-01 -3.562621e-01 1.255447e+00 -1.194400e+00 1.200878e+00 
39 352 0 0 0 -3.362641e-01 1.357406e-01 -3.727079e-01 1.255379e+00 -1.193901e+00 1.200862e+00 
40 361 0 0 0 -1.942552e-01 1.977916e-01 -3.757861e-01 1.255123e+00 -1.196072e+00 1.201057e+00 
41 370 0 0 0 -1.471063e-01 1.174850e-01 -3.703243e-01 1.253216e+00 -1.194697e+00 1.201215e+00 
42 379 0 0 0 -1.554709e-01 1.134945e-01 -3.700429e-01 1.254572e+00 -1.195553e+00 1.201399e+00 
43 388 0 0 0 -1.705219e-01 1.801753e-01 -3.605884e-01 1.253688e+00 -1.195542e+00 1.201646e+00 
44 397 0 0 0 -1.351320e-01 1.840785e-01 -3.786289e-01 1.252688e+00 -1.197704e+00 1.201944e+00 
45 406 0 0 0 -1.233407e-01 1.309919e-01 -3.929523e-01 1.251806e+00 -1.198285e+00 1.201906e+00 
46 415 0 0 0 -1.450587e-01 7.433948e-02 -4.049894e-01 1.251036e+00 -1.198085e+00 1.202282e+00 
47 424 0 0 0 -2.182280e-01 6.061008e-02 -4.042059e-01 1.249856e+00 -1.198616e+00 1.202581e+00 
48 433 0 0 0 -6.287926e-02 1.172044e-01 -4.044016e-01 1.251020e+00 -1.198651e+00 1.202605e+00 
49 442 0 0 0 -9.505421e-02 1.608953e-01 -4.159679e-01 1.251309e+00 -1.199507e+00 1.202892e+00 
50 451 0 0 0 -1.730109e-01 1.100195e-01 -4.071350e-01 1.251642e+00 -1.197791e+00 1.202155e+00 
51 460 0 0 0 -9.332832e-02 1.241563e-01 -4.213510e-01 1.250522e+00 -1.200000e+00 1.202576e+00 
52 469 0 0 0 -1.038941e-01 1.389364e-01 -4.335295e-01 1.249582e+00 -1.199697e+00 1.202564e+00 
53 478 0 0 0 -9.702060e-02 1.499282e-01 -4.332252e-01 1.248256e+00 -1.199889e+00 1.202656e+00 
54 487 0 0 0 -1.094551e-01 1.089391e-01 -4.419557e-01 1.247071e+00 -1.200734e+00 1.202608e+00 
55 496 0 0 0 -7.137513e-02 1.203328e-01 -4.231482e-01 1.245775e+00 -1.200281e+00 1.202808e+00 
56 505 0 0 0 -6.783860e-02 1.110735e-01 -4.641359e-01 1.243613e+00 -1.201277e+00 1.202680e+00 
57 514 0 0 0 -1.820716e-01 5.868032e-02 -4.384109e-01 1.246702e+00 -1.199360e+00 1.202209e+00 
58 523 0 0 0 -4.754853e-02 9.252660e-02 -4.447291e-01 1.245340e+00 -1.198603e+00 1.202551e+00 
59 532 0 0 0 -9.100854e-02 2.714887e-02 -4.738846e-01 1.244077e+00 -1.199084e+00 1.202714e+00 
60 541 0 0 0 -5.172280e-02 2.383083e-02 -4.905488e-01 1.241980e+00 -1.201094e+00 1.202690e+00 
61 550 0 0 0 -8.514705e-02 6.416444e-02 -4.876386e-01 1.241113e+00 -1.201541e+00 1.202868e+00 
62 559 0 0 0 -1.315175e-01 3.070057e-02 -4.810625e-01 1.241961e+00 -1.200949e+00 1.203013e+00 
63 568 0 0 0 -7.538508e-02 3.486436e-02 -4.606964e-01 1.242017e+00 -1.200641e+00 1.203327e+00 
64 577 0 0 0 -6.314451e-02 1.828431e-03 -4.743048e-01 1.240673e+00 -1.200841e+00 1.203881e+00 
65 586 0 0 0 -8.400616e-02 2.506225e-02 -4.730625e-01 1.240106e+00 -1.200944e+00 1.203862e+00 
66 595 0 0 0 -1.061499e-01 1.849469e-02 -4.807656e-01 1.237744e+00 -1.201635e+00 1.203835e+00 
67 604 0 0 0 -9.936686e-02 1.521225e-02 -4.744996e-01 1.238512e+00 -1.201469e+00 1.203480e+00 
68 613 0 0 0 -2.448257e-02 2.328541e-02 -4.621255e-01 1.238320e+00 -1.201752e+00 1.203358e+00 
69 622 0 0 0 -5.834354e-02 1.162911e-02 -4.489699e-01 1.238316e+00 -1.201678e+00 1.203507e+00 
70 631 0 0 0 -7.392654e-02 2.292853e-02 -4.637098e-01 1.236849e+00 -1.202782e+00 1.203349e+00 
71 640 0 0 0 -5.375975e-02 9.739189e-03 -4.633869e-01 1.236710e+00 -1.202935e+00 1.203223e+00 
72 649 0 0 0 -2.953717e-02 2.298655e-02 -4.731795e-01 1.236259e+00 -1.203484e+00 1.203096e+00 
73 658 0 0 0 -5.724469e-02 -6.903132e-03 -4.731197e-01 1.236285e+00 -1.203182e+00 1.202882e+00 
74 667 0 0 0 -4.076268e-02 2.508125e-02 -4.812505e-01 1.236731e+00 -1.203289e+00 1.202343e+00 
75 676 0 0 0 -3.032400e-02 1.398492e-02 -5.019923e-01 1.235850e+00 -1.203391e+00 1.202162e+00 
76 685 0 0 0 -5.554861e-02 8.249528e-03 -5.205813e-01 1.235536e+00 -1.203943e+00 1.202064e+00 
77 694 0 0 0 2.616117e-03 -1.148879e-03 -5.397670e-01 1.233447e+00 -1.205434e+00 1.201824e+00 
78 703 0 0 0 5.534483e-03 1.303752e-02 -5.250936e-01 1.234093e+00 -1.205027e+00 1.201518e+00 
79 712 0 0 0 -5.249107e-03 -1.194770e-02 -5.512965e-01 1.232316e+00 -1.206693e+00 1.201837e+00 
