%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213289, 2014/11/26 13:47:21.90)
43 388  2.150977372378110875e-01 0 0 -1.819747e-01 2.105830e-01 -3.685451e-01 1.253671e+00 -1.195142e+00 1.201730e+00 
44 397  2.098254893720150061e-01 0 0 -1.601765e-01 1.994820e-01 -3.863691e-01 1.252219e+00 -1.199655e+00 1.202284e+00 
45 406  2.087129129469394717e-01 0 0 -1.539875e-01 1.515981e-01 -4.093202e-01 1.251455e+00 -1.198285e+00 1.201883e+00 
46 415  2.081233730912208646e-01 0 0 -1.179086e-01 1.142308e-01 -4.111821e-01 1.250951e+00 -1.197611e+00 1.202264e+00 
47 424  2.066536705195903822e-01 0 0 -1.016047e-01 1.188162e-01 -4.126098e-01 1.250700e+00 -1.199099e+00 1.202565e+00 
48 433  2.089617678523063571e-01 0 0 -9.023093e-02 1.301038e-01 -3.931198e-01 1.251352e+00 -1.199250e+00 1.202490e+00 
49 442  2.078727921843528670e-01 0 0 -1.139551e-01 1.288595e-01 -3.957078e-01 1.250810e+00 -1.198484e+00 1.202966e+00 
50 451  2.109698837250471026e-01 0 0 -2.373896e-01 1.798093e-01 -4.188375e-01 1.252647e+00 -1.197573e+00 1.201715e+00 
51 460  2.054709034413099156e-01 0 0 -6.725743e-02 1.348220e-01 -4.415709e-01 1.250147e+00 -1.201400e+00 1.202829e+00 
52 469  2.022785188257694156e-01 0 0 -8.956445e-02 1.570118e-01 -4.315449e-01 1.249013e+00 -1.199155e+00 1.202505e+00 
53 478  2.010802257061004572e-01 0 0 -1.156761e-01 1.367386e-01 -4.415082e-01 1.247445e+00 -1.199893e+00 1.202390e+00 
54 487  1.994796384871005968e-01 0 0 -6.372412e-02 1.478810e-01 -4.400762e-01 1.246741e+00 -1.201467e+00 1.203191e+00 
55 496  2.001019225269556057e-01 0 0 -1.000941e-01 1.116743e-01 -4.203437e-01 1.245739e+00 -1.199584e+00 1.202704e+00 
56 505  1.963108217716217074e-01 0 0 -6.162095e-02 1.495427e-01 -4.945196e-01 1.242113e+00 -1.203249e+00 1.202579e+00 
57 514  2.001750602573156290e-01 0 0 -1.311540e-01 4.535658e-02 -4.477338e-01 1.246249e+00 -1.200167e+00 1.202229e+00 
58 523  2.016669128835201219e-01 0 0 -2.643381e-02 7.460062e-02 -4.665824e-01 1.244136e+00 -1.198542e+00 1.202567e+00 
59 532  1.983472593873739365e-01 0 0 -1.234731e-01 1.777733e-02 -4.983860e-01 1.243733e+00 -1.201257e+00 1.203075e+00 
60 541  1.928325770795345229e-01 0 0 -4.833197e-02 3.953208e-02 -5.128487e-01 1.241128e+00 -1.202156e+00 1.202538e+00 
61 550  1.931594941765069906e-01 0 0 -5.180575e-02 2.443816e-02 -4.718177e-01 1.240843e+00 -1.200798e+00 1.202567e+00 
62 559  1.956546681374311536e-01 0 0 -1.502972e-01 9.525687e-03 -4.970837e-01 1.241212e+00 -1.201696e+00 1.202963e+00 
63 568  1.951326563954353388e-01 0 0 -8.461634e-02 1.315143e-02 -4.564183e-01 1.242300e+00 -1.200256e+00 1.203699e+00 
64 577  1.924603963643312377e-01 0 0 -6.971683e-02 -2.535535e-03 -4.825543e-01 1.239098e+00 -1.201659e+00 1.204010e+00 
65 586  1.971050158888101589e-01 0 0 -1.754605e-01 -1.899560e-02 -4.720922e-01 1.238779e+00 -1.200565e+00 1.203796e+00 
66 595  1.962342435866594181e-01 0 0 -1.245606e-01 5.654351e-02 -4.684027e-01 1.237963e+00 -1.200369e+00 1.203155e+00 
67 604  1.912766066193580528e-01 0 0 -9.972400e-02 8.211075e-03 -4.659550e-01 1.238399e+00 -1.201476e+00 1.203413e+00 
68 613  1.913499213755130712e-01 0 0 6.556011e-03 1.427775e-02 -4.459684e-01 1.238763e+00 -1.202347e+00 1.203394e+00 
69 622  1.915068881958723046e-01 0 0 -1.988185e-02 -2.910899e-03 -4.378127e-01 1.238186e+00 -1.201160e+00 1.203738e+00 
70 631  1.908761801570653949e-01 0 0 -8.929324e-02 1.633499e-02 -4.649693e-01 1.235777e+00 -1.202555e+00 1.203073e+00 
71 640  1.895652051270008132e-01 0 0 -1.353002e-02 -3.259753e-03 -4.649917e-01 1.236705e+00 -1.203120e+00 1.203491e+00 
72 649  1.885404859483242046e-01 0 0 -5.051191e-02 3.165896e-02 -4.761700e-01 1.236231e+00 -1.203591e+00 1.202897e+00 
73 658  1.880869279056787413e-01 0 0 -7.969074e-02 3.579739e-04 -4.647243e-01 1.236236e+00 -1.202392e+00 1.202546e+00 
74 667  1.869269489496946379e-01 0 0 -1.612657e-02 4.441332e-02 -5.085247e-01 1.235509e+00 -1.204110e+00 1.202322e+00 
75 676  1.866249605268240075e-01 0 0 -4.100193e-02 -1.378238e-02 -4.998933e-01 1.235572e+00 -1.202607e+00 1.202224e+00 
76 685  1.883912938088178612e-01 0 0 -4.646780e-02 8.375192e-03 -5.107094e-01 1.236784e+00 -1.204549e+00 1.201642e+00 
77 694  1.860063302516937189e-01 0 0 -1.872711e-02 -2.669395e-02 -5.477994e-01 1.232502e+00 -1.205133e+00 1.201748e+00 
78 703  1.867416885495185863e-01 0 0 -4.572263e-02 8.287853e-03 -5.009626e-01 1.234288e+00 -1.204462e+00 1.201538e+00 
79 712  1.881063775718212205e-01 0 0 -8.777540e-03 -3.118634e-02 -5.609311e-01 1.230452e+00 -1.207961e+00 1.201934e+00 
80 721  1.869049942493438698e-01 0 0 -5.915840e-02 -4.104937e-02 -5.122762e-01 1.231087e+00 -1.203489e+00 1.202306e+00 
81 730  1.865681943297386181e-01 0 0 -1.573311e-02 6.386574e-02 -5.542544e-01 1.234683e+00 -1.204659e+00 1.200735e+00 
82 739  1.839064140617847343e-01 0 0 -5.480218e-02 6.533926e-03 -5.530010e-01 1.232356e+00 -1.204985e+00 1.200127e+00 
83 748  1.850375816971063514e-01 0 0 -1.330991e-02 4.131950e-02 -5.260039e-01 1.234723e+00 -1.204192e+00 1.201283e+00 
84 757  1.859607871621847264e-01 0 0 3.302536e-02 5.838649e-02 -5.569646e-01 1.232381e+00 -1.206190e+00 1.200431e+00 
85 766  1.833575940877199273e-01 0 0 4.437579e-02 4.097790e-02 -5.432034e-01 1.232612e+00 -1.206547e+00 1.200746e+00 
86 775  1.834535269439220295e-01 0 0 -3.617019e-02 2.854675e-02 -5.461859e-01 1.232424e+00 -1.205550e+00 1.200814e+00 
87 784  1.835974274948239393e-01 0 0 -3.620290e-02 4.222103e-02 -5.308748e-01 1.233921e+00 -1.204721e+00 1.200377e+00 
88 793  1.835199680179357418e-01 0 0 2.470737e-02 4.093526e-02 -5.530319e-01 1.232696e+00 -1.206302e+00 1.200953e+00 
89 802  1.830936031043529644e-01 0 0 6.557411e-03 4.138274e-02 -5.545525e-01 1.232886e+00 -1.206190e+00 1.200447e+00 
90 811  1.831586574018001512e-01 0 0 2.464581e-03 3.098609e-02 -5.467968e-01 1.232638e+00 -1.205486e+00 1.200472e+00 
91 820  1.832517132908105806e-01 0 0 4.845322e-03 4.347110e-02 -5.506068e-01 1.233371e+00 -1.205457e+00 1.200210e+00 
92 829  1.825850961357355084e-01 0 0 1.905642e-02 4.067008e-02 -5.574447e-01 1.232972e+00 -1.205980e+00 1.200144e+00 
93 838  1.836765959858894237e-01 0 0 2.924903e-02 5.049110e-02 -5.560963e-01 1.233443e+00 -1.206434e+00 1.199961e+00 
94 847  1.834017243981361511e-01 0 0 2.301351e-02 5.226690e-02 -5.500964e-01 1.233754e+00 -1.206346e+00 1.199887e+00 
95 856  1.821126112341880932e-01 0 0 2.174659e-02 4.368575e-02 -5.611280e-01 1.232576e+00 -1.206482e+00 1.199850e+00 
96 865  1.821076197177171618e-01 0 0 1.619297e-02 4.357146e-02 -5.544983e-01 1.232619e+00 -1.206122e+00 1.200050e+00 
97 874  1.829138850420713447e-01 0 0 -1.959616e-02 4.629616e-02 -5.631261e-01 1.232387e+00 -1.206555e+00 1.199793e+00 
98 883  1.826675713807344448e-01 0 0 8.992980e-03 3.372406e-02 -5.591845e-01 1.232150e+00 -1.206562e+00 1.199778e+00 
99 892  1.821313525736331929e-01 0 0 -2.689660e-03 3.790743e-02 -5.477689e-01 1.231822e+00 -1.206088e+00 1.199718e+00 
100 901  1.818361307680606831e-01 0 0 -1.539934e-02 3.239630e-02 -5.579810e-01 1.231981e+00 -1.206456e+00 1.199907e+00 
101 910  1.813202743977308240e-01 0 0 -3.482307e-03 3.277519e-02 -5.449144e-01 1.232195e+00 -1.206316e+00 1.199465e+00 
102 919  1.813826923072338060e-01 0 0 -2.034641e-02 2.373477e-02 -5.491973e-01 1.230774e+00 -1.206760e+00 1.199162e+00 
103 928  1.807492408901452963e-01 0 0 -1.744938e-02 1.960558e-02 -5.616999e-01 1.229043e+00 -1.207575e+00 1.198975e+00 
104 937  1.801912943273782652e-01 0 0 -1.074428e-04 1.795076e-02 -5.503596e-01 1.229712e+00 -1.207118e+00 1.199152e+00 
105 946  1.808910428732633524e-01 0 0 2.375239e-02 4.536914e-03 -5.645378e-01 1.228043e+00 -1.207681e+00 1.198351e+00 
106 955  1.805158177763223626e-01 0 0 1.359879e-02 1.214932e-02 -5.522556e-01 1.227311e+00 -1.207827e+00 1.198235e+00 
107 964  1.809125139564275730e-01 0 0 4.557405e-03 -6.749128e-03 -5.631936e-01 1.225240e+00 -1.208766e+00 1.197487e+00 
108 973  1.812973971664905426e-01 0 0 -4.674899e-02 -1.654189e-03 -5.483997e-01 1.226757e+00 -1.207717e+00 1.198090e+00 
109 982  1.804634455591440090e-01 0 0 -2.032978e-02 -2.596638e-03 -5.665227e-01 1.228157e+00 -1.207038e+00 1.197376e+00 
110 991  1.790592309832572948e-01 0 0 -4.135720e-02 1.238716e-02 -5.695140e-01 1.226666e+00 -1.208139e+00 1.197478e+00 
111 1000  1.791974720358848472e-01 0 0 2.246416e-02 2.542211e-02 -5.587997e-01 1.228264e+00 -1.207520e+00 1.197543e+00 
112 1009  1.783595312386751230e-01 0 0 -2.006000e-02 1.882908e-02 -5.604062e-01 1.228224e+00 -1.207669e+00 1.197268e+00 
113 1018  1.789713418483734053e-01 0 0 3.798682e-03 3.019314e-02 -5.444817e-01 1.227441e+00 -1.208191e+00 1.197429e+00 
114 1027  1.788849792629480240e-01 0 0 8.996498e-04 1.515166e-02 -5.655722e-01 1.226715e+00 -1.209037e+00 1.197624e+00 
115 1036  1.787156435102224272e-01 0 0 2.773420e-03 3.040262e-02 -5.613563e-01 1.226759e+00 -1.209749e+00 1.197583e+00 
116 1045  1.791718635708093588e-01 0 0 -1.459747e-02 9.609383e-03 -5.507135e-01 1.226143e+00 -1.208632e+00 1.197324e+00 
117 1054  1.804834953695535760e-01 0 0 8.036810e-03 9.433996e-03 -5.502312e-01 1.226894e+00 -1.207814e+00 1.197760e+00 
118 1063  1.794273164123296738e-01 0 0 1.031931e-03 2.071911e-02 -5.553124e-01 1.226696e+00 -1.208870e+00 1.197731e+00 
