%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=213289, 2014/11/26 13:47:21.90)
41 370 5.139451e-01 4.358911e+02  2.148050507903098982e-01  2.148050507903098982e-01  2.240244696289300785e-01  2.639410778135061197e-01
42 379 4.486877e-01 4.209808e+02  2.148050507903098982e-01  2.168830723315477438e-01  2.251623157411813680e-01  2.566823296248912922e-01
43 388 4.401311e-01 4.018392e+02  2.148050507903098982e-01  2.150977372378110875e-01  2.330970782041549560e-01  2.512166723608970642e-01
44 397 4.985490e-01 3.985176e+02  2.098254893720150061e-01  2.098254893720150061e-01  2.231602817028760788e-01  2.308248411118984100e-01
45 406 5.465609e-01 3.985408e+02  2.087129129469394717e-01  2.087129129469394717e-01  2.185157836228609207e-01  2.613063086569309412e-01
46 415 5.856494e-01 3.890227e+02  2.081233730912208646e-01  2.081233730912208646e-01  2.203370597958564658e-01  2.360728558897972063e-01
47 424 6.118540e-01 3.842550e+02  2.066536705195903822e-01  2.066536705195903822e-01  2.255081358551979109e-01  2.422847683727741286e-01
48 433 5.468478e-01 3.885345e+02  2.066536705195903822e-01  2.089617678523063571e-01  2.168908088654279698e-01  2.351285213977098443e-01
49 442 5.052229e-01 3.806504e+02  2.066536705195903822e-01  2.078727921843528670e-01  2.187062594294547913e-01  2.262848417460918415e-01
50 451 4.387192e-01 3.661616e+02  2.066536705195903822e-01  2.109698837250471026e-01  2.166268355399370293e-01  2.307963492721319121e-01
51 460 4.129475e-01 3.637745e+02  2.054709034413099156e-01  2.054709034413099156e-01  2.102445689588785249e-01  2.254103227704763457e-01
52 469 4.138143e-01 3.632383e+02  2.022785188257694156e-01  2.022785188257694156e-01  2.143158478289842739e-01  2.301420617848634609e-01
53 478 4.274324e-01 3.569071e+02  2.010802257061004572e-01  2.010802257061004572e-01  2.073411156982183368e-01  2.175521964579820722e-01
54 487 4.544660e-01 3.389437e+02  1.994796384871005968e-01  1.994796384871005968e-01  2.052498953044414598e-01  2.132594723999500230e-01
55 496 5.077236e-01 3.346922e+02  1.994796384871005968e-01  2.001019225269556057e-01  2.101891689747572012e-01  2.194096614420414093e-01
56 505 6.042063e-01 3.241463e+02  1.963108217716217074e-01  1.963108217716217074e-01  2.085157276690006167e-01  2.258817914873361699e-01
57 514 5.496393e-01 3.274162e+02  1.963108217716217074e-01  2.001750602573156290e-01  2.101394129544496558e-01  2.465512517839670292e-01
58 523 5.526579e-01 3.249378e+02  1.963108217716217074e-01  2.016669128835201219e-01  2.126956323534250348e-01  2.399722631275653939e-01
59 532 5.746979e-01 3.223947e+02  1.963108217716217074e-01  1.983472593873739365e-01  2.123519161343574435e-01  2.194550470262765784e-01
60 541 5.774758e-01 3.158068e+02  1.928325770795345229e-01  1.928325770795345229e-01  2.090612585097551268e-01  2.256727874279022272e-01
61 550 5.469145e-01 3.137987e+02  1.928325770795345229e-01  1.931594941765069906e-01  2.028021367639303296e-01  2.383600261807441723e-01
62 559 4.763720e-01 3.077839e+02  1.928325770795345229e-01  1.956546681374311536e-01  2.027826470136642467e-01  2.108097180724143871e-01
63 568 4.748857e-01 2.837672e+02  1.928325770795345229e-01  1.951326563954353388e-01  1.982829176634550161e-01  2.176056693494319849e-01
64 577 5.212018e-01 2.477117e+02  1.924603963643312377e-01  1.924603963643312377e-01  2.039014198631048103e-01  2.090394981950521591e-01
65 586 4.981809e-01 2.460791e+02  1.924603963643312377e-01  1.971050158888101589e-01  2.061163262277841690e-01  2.183726244419813278e-01
66 595 5.068086e-01 2.403755e+02  1.924603963643312377e-01  1.962342435866594181e-01  2.013467479497194346e-01  2.306948479264974705e-01
67 604 4.516979e-01 2.331064e+02  1.912766066193580528e-01  1.912766066193580528e-01  1.972959809005260523e-01  2.134170051664114054e-01
68 613 4.532332e-01 2.321774e+02  1.912766066193580528e-01  1.913499213755130712e-01  1.943028056621551591e-01  2.043922115862369659e-01
69 622 4.481435e-01 2.309749e+02  1.912766066193580528e-01  1.915068881958723046e-01  1.922916690260171868e-01  2.117361395061015950e-01
70 631 4.509286e-01 2.208999e+02  1.908761801570653949e-01  1.908761801570653949e-01  1.939154461771249727e-01  2.036435828357935074e-01
71 640 4.257432e-01 2.142750e+02  1.895652051270008132e-01  1.895652051270008132e-01  1.940320838987827368e-01  2.027369572222232907e-01
72 649 4.081583e-01 2.070564e+02  1.885404859483242046e-01  1.885404859483242046e-01  1.918091783672571105e-01  1.982364293932914745e-01
73 658 3.855278e-01 1.965120e+02  1.880869279056787413e-01  1.880869279056787413e-01  1.922693840414285704e-01  1.961189071834087416e-01
74 667 4.367286e-01 1.679507e+02  1.869269489496946379e-01  1.869269489496946379e-01  1.902604866772890091e-01  2.010239815711974964e-01
75 676 4.936274e-01 1.602891e+02  1.866249605268240075e-01  1.866249605268240075e-01  1.891957605630159300e-01  1.983129785954952373e-01
76 685 5.286367e-01 1.555413e+02  1.866249605268240075e-01  1.883912938088178612e-01  1.925584083050489448e-01  2.014233490079641309e-01
77 694 5.849582e-01 1.532710e+02  1.860063302516937189e-01  1.860063302516937189e-01  1.922223246097564675e-01  2.012318943440914165e-01
78 703 5.679975e-01 1.479254e+02  1.860063302516937189e-01  1.867416885495185863e-01  1.903371641784906421e-01  2.017199692130088873e-01
79 712 5.641130e-01 1.470825e+02  1.860063302516937189e-01  1.881063775718212205e-01  1.910629504919052202e-01  2.010747869312763114e-01
80 721 5.393352e-01 1.466560e+02  1.860063302516937189e-01  1.869049942493438698e-01  1.907351523637771662e-01  2.064300185441970692e-01
81 730 5.039850e-01 1.424070e+02  1.860063302516937189e-01  1.865681943297386181e-01  1.895509085804223948e-01  2.062076289206743185e-01
82 739 5.340177e-01 1.242133e+02  1.839064140617847343e-01  1.839064140617847343e-01  1.881340795755386264e-01  1.942415356636047474e-01
83 748 4.705244e-01 1.228918e+02  1.839064140617847343e-01  1.850375816971063514e-01  1.885655842721462305e-01  1.994444426894187994e-01
84 757 3.902523e-01 1.220867e+02  1.839064140617847343e-01  1.859607871621847264e-01  1.868627527356147844e-01  1.977760849893093198e-01
85 766 3.639219e-01 1.258869e+02  1.833575940877199273e-01  1.833575940877199273e-01  1.857026778906583908e-01  1.895087743550538939e-01
86 775 3.318863e-01 1.311227e+02  1.833575940877199273e-01  1.834535269439220295e-01  1.863375447690486797e-01  1.912929030507802830e-01
87 784 3.010729e-01 1.253110e+02  1.833575940877199273e-01  1.835974274948239393e-01  1.849978147447109145e-01  1.885229387879371610e-01
88 793 2.671253e-01 1.261294e+02  1.833575940877199273e-01  1.835199680179357418e-01  1.841682021319866192e-01  1.867815943807363543e-01
89 802 2.514234e-01 1.239505e+02  1.830936031043529644e-01  1.830936031043529644e-01  1.851411124318838031e-01  1.861212039738893431e-01
90 811 2.123111e-01 1.256489e+02  1.830936031043529644e-01  1.831586574018001512e-01  1.847703049331903546e-01  1.866500458121299610e-01
91 820 1.868243e-01 1.260606e+02  1.830936031043529644e-01  1.832517132908105806e-01  1.850416808575391647e-01  1.860672986507415638e-01
92 829 1.753439e-01 1.245932e+02  1.825850961357355084e-01  1.825850961357355084e-01  1.844475568830966916e-01  1.849592050164937940e-01
93 838 1.795057e-01 1.234944e+02  1.825850961357355084e-01  1.836765959858894237e-01  1.843933427333831754e-01  1.849946095049381234e-01
94 847 1.958137e-01 1.189051e+02  1.825850961357355084e-01  1.834017243981361511e-01  1.838633725792169493e-01  1.852431089431047506e-01
95 856 1.887268e-01 1.167006e+02  1.821126112341880932e-01  1.821126112341880932e-01  1.841022358089685340e-01  1.847846829146146674e-01
96 865 1.829032e-01 1.108145e+02  1.821076197177171618e-01  1.821076197177171618e-01  1.832076392322778691e-01  1.846015518903732222e-01
97 874 1.801147e-01 1.115516e+02  1.821076197177171618e-01  1.829138850420713447e-01  1.835476514697075012e-01  1.849927503615617641e-01
98 883 1.806905e-01 1.036842e+02  1.821076197177171618e-01  1.826675713807344448e-01  1.831178227066993791e-01  1.847063648700714156e-01
99 892 2.185121e-01 1.011744e+02  1.821076197177171618e-01  1.821313525736331929e-01  1.825347983092069637e-01  1.832473927736282260e-01
100 901 2.261567e-01 1.066650e+02  1.818361307680606831e-01  1.818361307680606831e-01  1.824556986987590779e-01  1.836759654432535138e-01
101 910 2.269156e-01 1.037633e+02  1.813202743977308240e-01  1.813202743977308240e-01  1.830225101113319430e-01  1.849602824449539107e-01
102 919 2.474054e-01 1.010400e+02  1.813202743977308240e-01  1.813826923072338060e-01  1.826835639774799236e-01  1.842260435223579407e-01
103 928 2.893549e-01 1.014956e+02  1.807492408901452963e-01  1.807492408901452963e-01  1.818923695385455952e-01  1.827069611847400576e-01
104 937 3.599166e-01 9.888990e+01  1.801912943273782652e-01  1.801912943273782652e-01  1.819420349597930808e-01  1.829911942780017842e-01
105 946 4.299690e-01 9.771602e+01  1.801912943273782652e-01  1.808910428732633524e-01  1.818112556636333477e-01  1.827343103289604254e-01
106 955 4.829111e-01 9.711655e+01  1.801912943273782652e-01  1.805158177763223626e-01  1.819032542407512665e-01  1.837308409810066157e-01
107 964 5.267573e-01 9.549118e+01  1.801912943273782652e-01  1.809125139564275730e-01  1.822529671341180935e-01  1.834493929147720248e-01
108 973 4.621569e-01 9.575240e+01  1.801912943273782652e-01  1.812973971664905426e-01  1.828475415706634633e-01  1.857101811468601094e-01
109 982 4.934606e-01 8.982869e+01  1.801912943273782652e-01  1.804634455591440090e-01  1.815940874814987172e-01  1.853879909217357735e-01
110 991 4.418311e-01 9.022432e+01  1.790592309832572948e-01  1.790592309832572948e-01  1.816489636898040716e-01  1.839412404596805495e-01
111 1000 4.105537e-01 9.113785e+01  1.790592309832572948e-01  1.791974720358848472e-01  1.817524041235446808e-01  1.865743641555309418e-01
112 1009 3.887728e-01 8.697436e+01  1.783595312386751230e-01  1.783595312386751230e-01  1.799637719243764866e-01  1.846274604648351636e-01
113 1018 3.920667e-01 8.582987e+01  1.783595312386751230e-01  1.789713418483734053e-01  1.801591054350137611e-01  1.824203693121671799e-01
114 1027 4.007396e-01 8.610538e+01  1.783595312386751230e-01  1.788849792629480240e-01  1.802435474097728862e-01  1.824545907974243208e-01
115 1036 4.303499e-01 8.537483e+01  1.783595312386751230e-01  1.787156435102224272e-01  1.813681013882160187e-01  1.835462325811386131e-01
116 1045 3.525975e-01 8.477984e+01  1.783595312386751230e-01  1.791718635708093588e-01  1.814466594904661223e-01  1.844370530545711429e-01
117 1054 3.295869e-01 8.207233e+01  1.783595312386751230e-01  1.804834953695535760e-01  1.808461399376392331e-01  1.834128270298242547e-01
118 1063 2.905578e-01 8.104851e+01  1.783595312386751230e-01  1.794273164123296738e-01  1.802612263709306717e-01  1.808608695864677429e-01
