%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210379, 2014/11/26 10:38:4.79)
83 748 2.009248e-01 1.865822e+02  2.938485540390014421e+02  2.987847072601318246e+02  3.109087892532348860e+02  3.509386608123779183e+02
84 757 1.895643e-01 1.836981e+02  2.938485540390014421e+02  2.971137065887451172e+02  3.055521585464477425e+02  3.199408967971801871e+02
85 766 1.826224e-01 1.903944e+02  2.922001003265380632e+02  2.922001003265380632e+02  3.009887815475464095e+02  3.146090108871459847e+02
86 775 1.837800e-01 1.941070e+02  2.922001003265380632e+02  2.938671466827392464e+02  3.023086839675903548e+02  3.248310304641723860e+02
87 784 1.609275e-01 1.917878e+02  2.922001003265380632e+02  2.942985765457153207e+02  3.009624120712280160e+02  3.189639667510986101e+02
88 793 1.625780e-01 2.074816e+02  2.922001003265380632e+02  2.963204259872436523e+02  3.013062345504760629e+02  3.150032943725585710e+02
89 802 1.466348e-01 2.089228e+02  2.922001003265380632e+02  2.939768426895141715e+02  3.028633108139038086e+02  3.078265714645385742e+02
90 811 1.412130e-01 2.072901e+02  2.922001003265380632e+02  2.964415435791015625e+02  3.031762512207031364e+02  3.121625017166137468e+02
91 820 1.245049e-01 2.074590e+02  2.922001003265380632e+02  3.004305530548095930e+02  3.011722921371459734e+02  3.238646934509277457e+02
92 829 1.282166e-01 2.121574e+02  2.922001003265380632e+02  2.973602106094360238e+02  3.025868349075317383e+02  3.154914148330688590e+02
93 838 1.270645e-01 2.109272e+02  2.922001003265380632e+02  2.937275318145751726e+02  2.998047746658324968e+02  3.021980588912963981e+02
94 847 1.428234e-01 2.122208e+02  2.922001003265380632e+02  2.961039274215698356e+02  2.994354524612426758e+02  3.033190523147583235e+02
95 856 1.822005e-01 2.092131e+02  2.910801136016845589e+02  2.910801136016845589e+02  2.987180326461792106e+02  3.126375951766967773e+02
96 865 2.099062e-01 2.106051e+02  2.896395395278930778e+02  2.896395395278930778e+02  2.976839479446410905e+02  3.145360210418701286e+02
97 874 2.203097e-01 2.073621e+02  2.896395395278930778e+02  2.917506263732910270e+02  2.957004386901855355e+02  3.209781782150268441e+02
98 883 1.956011e-01 2.013941e+02  2.896395395278930778e+02  2.974384855270385515e+02  3.026161832809448242e+02  3.289147886276244890e+02
99 892 1.790540e-01 2.048170e+02  2.896395395278930778e+02  2.917153001785278548e+02  3.019631170272826921e+02  3.152846147537231332e+02
100 901 1.958191e-01 1.793632e+02  2.896395395278930778e+02  2.954684932708740348e+02  2.994785255432128679e+02  3.097297143936157227e+02
101 910 2.109200e-01 1.834196e+02  2.896395395278930778e+02  2.954489160537719954e+02  3.016537645339965934e+02  3.061156406402587891e+02
102 919 2.319421e-01 1.792029e+02  2.896395395278930778e+02  2.918388109207153320e+02  3.018664197921752930e+02  3.206897958755492937e+02
103 928 2.178525e-01 1.758642e+02  2.896395395278930778e+02  2.955915119171142464e+02  3.057986125946044922e+02  3.331119796752929574e+02
104 937 2.080497e-01 1.766645e+02  2.896395395278930778e+02  2.917466260910034066e+02  2.996626853942871094e+02  3.163307783126830941e+02
105 946 1.996477e-01 1.694833e+02  2.879613395690918196e+02  2.879613395690918196e+02  2.933262014389038086e+02  3.129399976730346680e+02
106 955 1.702034e-01 1.697748e+02  2.879613395690918196e+02  2.904650152206421012e+02  3.019703285217285043e+02  3.122769681930541879e+02
107 964 1.542599e-01 1.703947e+02  2.879613395690918196e+02  2.923117876052856445e+02  2.956843711853027230e+02  3.136065977096557731e+02
108 973 1.451555e-01 1.703885e+02  2.851171257019042855e+02  2.851171257019042855e+02  2.922009960174560774e+02  3.028870885848999137e+02
109 982 1.548451e-01 1.666500e+02  2.851171257019042855e+02  2.877783359527587663e+02  2.941301652908325082e+02  3.131860250473022234e+02
110 991 1.760716e-01 1.734251e+02  2.851171257019042855e+02  2.902870035171508789e+02  2.980473514556884993e+02  3.107263498306274414e+02
111 1000 1.854055e-01 1.781673e+02  2.851171257019042855e+02  2.860356002807617415e+02  3.051152132034301871e+02  3.107059307098388672e+02
112 1009 1.767778e-01 1.743012e+02  2.851171257019042855e+02  2.896984609603881609e+02  2.993740331649780160e+02  3.205340114593506087e+02
113 1018 1.720356e-01 1.746582e+02  2.825486455917358626e+02  2.825486455917358626e+02  2.925753210067749137e+02  3.146876035690307845e+02
114 1027 1.852242e-01 1.746193e+02  2.825486455917358626e+02  2.866520847320556413e+02  2.941821592330932731e+02  3.033921567916870004e+02
115 1036 1.724846e-01 1.715289e+02  2.825486455917358626e+02  2.884696262359619254e+02  2.916582283020019304e+02  3.004727273941040266e+02
116 1045 1.612597e-01 1.721204e+02  2.825486455917358626e+02  2.901323814392089844e+02  2.940783590316772234e+02  3.004408645629882812e+02
117 1054 1.611316e-01 1.727485e+02  2.815515769958495866e+02  2.815515769958495866e+02  2.882210845947265625e+02  2.950292947769165153e+02
118 1063 1.430627e-01 1.725173e+02  2.815515769958495866e+02  2.866207916259765511e+02  2.921819364547729379e+02  3.030737361907958984e+02
119 1072 1.347011e-01 1.607673e+02  2.815515769958495866e+02  2.830074346542358512e+02  2.901509489059448015e+02  2.969610401153564680e+02
120 1081 1.292260e-01 1.604545e+02  2.815515769958495866e+02  2.858661493301391374e+02  2.871453178405761832e+02  3.006781879425049055e+02
121 1090 1.347326e-01 1.595614e+02  2.815515769958495866e+02  2.819780906677245866e+02  2.927237077713012923e+02  3.011626052856445312e+02
122 1099 1.178021e-01 1.595679e+02  2.815515769958495866e+02  2.838595687866210824e+02  2.863593729019165153e+02  2.952902193069458008e+02
123 1108 1.121879e-01 1.520928e+02  2.815515769958495866e+02  2.826022500991821289e+02  2.848757478713989144e+02  2.880385677337646371e+02
124 1117 1.058731e-01 1.502545e+02  2.815515769958495866e+02  2.840404592514038313e+02  2.895493583679199219e+02  2.964816179275512695e+02
